STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Delaware,New Castle,10003015400,10003,38.76065784310228,1227681.1970450953,2.230880115272781,1483.0,11.157894736842104,1483.0
Delaware,New Castle,10003015502,10003,32.81723805786451,1091145.4844637744,2.230880115272781,15568.0,11.1578947368421,15568.0
Delaware,New Castle,10003015600,10003,1.981139928412591,292695.85409506527,2.230880115272782,0.0,11.157894736842104,0.0
Delaware,New Castle,10003015802,10003,2.792146789863604,339733.7564030843,2.230880115272781,18504.0,11.157894736842104,18504.0
Delaware,New Castle,10003015900,10003,10.086451904439132,577656.2650722916,2.230880115272781,0.0,11.157894736842104,0.0
Delaware,New Castle,10003016000,10003,23.71897779838988,892502.1356337309,2.230880115272781,0.0,11.157894736842104,0.0
Delaware,New Castle,10003016100,10003,45.00136753356402,1384329.6097447816,2.230880115272782,7414.0,11.157894736842106,7414.0
Delaware,New Castle,10003016200,10003,26.282805941041467,948337.9070213552,2.230880115272781,19469.0,11.15789473684211,19469.0
Delaware,New Castle,10003016301,10003,61.50214643311571,1897529.1222210033,2.280418627228448,371521.0,11.157894736842104,371521.0
Delaware,New Castle,10003016306,10003,45.35098046210743,1393314.261114414,2.230880115272781,250093.0,11.157894736842096,250093.0
Delaware,New Castle,10003016307,10003,6.61053833256038,482268.96877297823,2.230880115272781,225733.0,11.157894736842104,225733.0
Delaware,New Castle,10003016308,10003,8.9615069030716,548186.370034933,2.23088011527278,809213.0,11.157894736842104,809213.0
Delaware,New Castle,10003016309,10003,41.556372111828566,1295658.9591791416,2.23088011527278,109829.0,11.157894736842104,109829.0
Delaware,New Castle,10003016401,10003,59.24631063227616,1816999.1713735932,2.254604745852812,1937874.0,11.157894736842104,1937874.0
Delaware,New Castle,10003016404,10003,71.90729311595496,2354313.567364277,2.23088011527278,2109610.0,11.1578947368421,2109610.0
Delaware,New Castle,10003016608,10003,70.65748635439336,2291511.163909537,2.230880115272779,4763686.0,11.157894736842104,4763686.0
Delaware,New Castle,10003016609,10003,56.975015756364975,1735694.191450429,2.75640853918898,8235728.0,11.157894736842104,8235728.0
Delaware,New Castle,10003016610,10003,81.83915426967762,3020585.954336834,2.564982669150925,3076173.0,11.165922273009247,3076173.0
Delaware,New Castle,10003016611,10003,67.6168052037625,2149858.0851922324,2.283548651440276,2760831.0,11.157894736842104,2760831.0
Delaware,New Castle,10003016612,10003,60.93134981508568,1876645.54654373,2.230880115272781,2540868.0,11.157894736842108,2540868.0
Delaware,New Castle,10003016613,10003,46.91710368282735,1434510.0571771965,2.23088011527278,146211.0,11.157894736842108,146211.0
Delaware,New Castle,10003016614,10003,47.89578205082468,1463176.1680633712,2.139309501006561,662280.0,11.157894736842104,662280.0
Delaware,New Castle,10003016805,10003,13.755009334903024,668091.7391079521,1.759360912228758,3163545.0,11.157894736842104,3163545.0
Delaware,New Castle,10003016806,10003,38.89503288026352,1231022.317939839,1.947693676235674,4762438.0,11.158470955915444,4762438.0
Delaware,New Castle,10003016807,10003,6.084929780124386,465048.7724807493,2.072753423036024,1585471.0,11.157894736842104,1585471.0
Delaware,New Castle,10003016808,10003,44.89909980616697,1381908.7886159911,1.76108057854299,3379023.0,11.157894736842104,3379023.0
Delaware,New Castle,10003016901,10003,21.807998287610143,851444.9867055834,1.735867252762513,5659263.0,11.157894736842104,5659263.0
Delaware,New Castle,10003016904,10003,31.5971602868253,1063257.9564765797,1.757514769346092,7334410.0,11.157894736842108,7334410.0
Delaware,New Castle,10003980100,10003,1.598230530484107,265798.70036961307,2.230880115272781,0.0,11.157894736842104,0.0
Delaware,Sussex,10005050101,10005,43.876422532196486,1353012.3931824623,1.274076730018036,69455317.0,5.176745147215979,69455317.0
Delaware,Sussex,10005050103,10005,89.46404575886221,3951160.7354462994,1.066766879904769,37351143.0,5.118851662999025,37351143.0
Delaware,Sussex,10005050104,10005,78.08735566575102,2732289.380047906,1.274076730018035,1702065.0,5.210526315789473,1702065.0
Delaware,Sussex,10005050105,10005,56.63253778554696,1724501.996277488,1.274076730018036,36846471.0,5.210526315789473,36846471.0
Delaware,Sussex,10005050200,10005,53.044843209303984,1610490.3849662289,1.26041701719533,55005929.0,5.210526315789474,55005929.0
Delaware,Sussex,10005050302,10005,92.38462178778256,4594183.815427965,1.274076730018035,147226127.0,5.210526315789473,147226127.0
Delaware,Sussex,10005050303,10005,58.280713020108685,1780651.2625485484,1.274076730018036,86168765.0,5.207226474445642,86168765.0
Delaware,Sussex,10005050304,10005,86.70757375762547,3531715.675422491,1.274076730018036,68764757.0,5.203823815328128,68764757.0
Delaware,Sussex,10005050401,10005,76.59377118190574,2629092.246712681,1.274076730018036,44472378.0,5.196484968464175,44472378.0
Delaware,Sussex,10005050403,10005,53.0959770730025,1612586.3606546219,1.274076730018037,15205825.0,5.210526315789473,15205825.0
Delaware,Sussex,10005050405,10005,52.11254206652159,1582583.47492964,1.274076730018036,3620491.0,5.210526315789474,3620491.0
Delaware,Sussex,10005050406,10005,80.31227331644726,2894874.6102338363,1.274076730018036,2164958.0,5.210526315789472,2164958.0
Delaware,Sussex,10005050407,10005,76.50339505071764,2622962.6853014315,1.274076730018036,48506519.0,5.210526315789473,48506519.0
Delaware,Sussex,10005050408,10005,64.17418810126884,2002404.2958976144,1.274076730018037,28055802.0,5.210526315789472,28055802.0
Delaware,Sussex,10005050501,10005,70.38992543969177,2278950.65915202,1.221388269020012,29835227.0,5.210526315789477,29835227.0
Delaware,Sussex,10005050503,10005,59.02274862354774,1808475.7441820705,1.274076730018037,6593150.0,5.210526315789474,6593150.0
Delaware,Sussex,10005050505,10005,14.715850308586925,691089.46043973,0.925375012395409,4869547.0,5.210526315789472,4869547.0
Delaware,Sussex,10005050506,10005,76.34166934227581,2611659.391219636,0.58364787203527,43639262.0,5.210526315789476,43639262.0
Delaware,Sussex,10005050601,10005,79.3680805774559,2821674.1623360333,0.780281070600006,52473590.0,5.210526315789476,52473590.0
