STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Arkansas,Pulaski,5119004106,5119,81.7012117536537,3009872.3138420903,5.310591011561489,1964.0,18.68421052631579,1964.0
Arkansas,Pulaski,5119004107,5119,61.86840759635166,1912343.0356967635,5.310591011561488,310.0,18.684210526315788,310.0
Arkansas,Pulaski,5119004108,5119,81.09949698548036,2959012.1649322906,5.310591011561491,1215.0,18.684210526315795,1215.0
Arkansas,Pulaski,5119004201,5119,64.95903345106014,2034082.7806996051,5.34122402977872,1178047.0,18.684210526315795,1178047.0
Arkansas,Pulaski,5119004202,5119,85.05464188458016,3335210.6952370945,5.310591011561491,251235.0,18.6842105263158,251235.0
Arkansas,Pulaski,5119004205,5119,80.64048137181454,2923536.071577585,5.310591011561489,172057.0,18.68421052631579,172057.0
Arkansas,Pulaski,5119004213,5119,76.37734413090269,2614714.103611428,5.310591011561487,9348.0,18.68421052631579,9348.0
Arkansas,Pulaski,5119004214,5119,35.739003246405765,1156057.5189167815,5.310591011561488,0.0,18.684210526315788,0.0
Arkansas,Pulaski,5119004215,5119,76.81257655215059,2643158.066828781,5.310591011561488,90.0,18.684210526315795,90.0
Arkansas,Pulaski,5119004218,5119,33.6639197079424,1109485.3988046772,5.310591011561488,276.0,18.68421052631579,276.0
Arkansas,Pulaski,5119004219,5119,84.99399474391448,3326467.1593436934,5.31059101156149,68.0,18.6842105263158,68.0
Arkansas,Pulaski,5119004220,5119,82.84161583009286,3109205.900809912,5.310591011561488,6660.0,18.684210526315784,6660.0
Arkansas,Pulaski,5119004222,5119,34.627139000868084,1130981.6716817191,5.310591011561488,113.0,18.684210526315788,113.0
Arkansas,Pulaski,5119004223,5119,65.60712544444841,2062746.074078986,5.31059101156149,2051.0,18.684210526315795,2051.0
Arkansas,Pulaski,5119004224,5119,71.96080529889527,2357284.739478653,5.310591011561489,18385.0,18.684210526315788,18385.0
